bill_id,customer_id,billing_month,amount_due,amount_paid,payment_date
B83AD6A,C0409,2025-05-03,199.99,199.99,2025-05-12
BD71F84,C0409,2025-03-09,122.86,64.94,2025-04-07
BD9C9FB,C0410,2025-01-16,92.96,92.96,2025-01-28
B8DF1A9,C0410,2025-02-14,120.09,120.09,2025-03-11
B713061,C0410,2024-10-16,115.42,101.19,2024-11-02
B02EB96,C0410,2024-07-20,148.47,148.47,2024-07-23
B1A9DE0,C0411,2024-12-01,193.82,193.82,2024-12-06
B50822C,C0411,2024-09-01,175.16,175.16,2024-09-01
B60B32B,C0411,2024-07-08,119.85,119.85,2024-07-11
B4519E4,C0411,2024-11-01,27.05,27.05,2024-11-21
B4B6E20,C0412,2024-12-13,35.81,35.81,2025-01-06
B969596,C0412,2024-11-02,26.3,26.3,2024-11-18
B8982A6,C0412,2025-01-07,73.74,73.74,2025-01-12
B4D1782,C0412,2024-09-06,96.15,96.15,2024-09-06
B90806B,C0413,2025-02-15,74.11,74.11,2025-03-03
BE5BDAC,C0413,2024-11-08,182.83,182.83,2024-11-25
B6FACE7,C0413,2024-10-30,100.09,100.09,2024-11-21
BDC491A,C0413,2025-04-18,76.33,76.33,2025-04-29
B4D6C4A,C0414,2024-09-21,143.83,143.83,2024-09-22
BB87A59,C0414,2024-09-24,62.68,62.68,2024-10-03
BB280CD,C0414,2024-10-06,174.1,174.1,2024-10-10
B2A0BE0,C0414,2024-10-24,128.39,128.39,2024-11-04
B21B8F7,C0415,2025-01-14,43.13,43.13,2025-01-16
B180789,C0415,2024-12-01,118.97,118.97,2024-12-21
B0ACCBC,C0415,2025-04-27,182.66,182.66,2025-04-29
BAD2E35,C0415,2024-06-17,190.05,190.05,2024-07-17
BC28C22,C0415,2024-09-02,145.01,145.01,2024-09-04
B15DE4E,C0416,2024-10-14,199.16,199.16,2024-10-20
BFFB8D1,C0416,2025-04-10,148.6,148.6,2025-04-30
B72A7F2,C0416,2024-06-10,167.69,167.69,2024-06-23
B64F48D,C0416,2025-03-05,167.88,167.88,2025-03-30
B34190A,C0416,2024-10-29,98.05,75.66,2024-10-31
BEA268C,C0417,2024-05-11,42.43,31.69,2024-05-13
B736036,C0417,2024-09-06,79.28,72.08,2024-09-30
B96E7DA,C0417,2024-12-09,69.19,69.19,2024-12-16
B5019D5,C0417,2025-03-17,69.26,65.16,2025-03-24
BAA3737,C0417,2024-09-11,88.15,80.79,2024-09-16
B0C2AFB,C0418,2024-09-02,125.99,125.99,2024-09-05
BB71B7C,C0418,2024-07-31,115.21,115.21,2024-08-27
B963957,C0418,2025-03-30,70.76,70.76,2025-04-02
BC9BE47,C0418,2025-03-15,181.38,181.38,2025-04-14
BB69FF2,C0418,2025-01-24,155.34,155.34,2025-02-18
B4E3837,C0419,2024-09-28,105.84,53.37,2024-10-14
B61D084,C0419,2025-03-28,148.38,148.38,2025-04-01
BBAD95C,C0419,2025-02-23,88.18,88.18,2025-02-24
B0D9533,C0419,2024-06-15,185.32,185.32,2024-06-26
B7B276B,C0419,2024-06-12,147.35,147.35,2024-07-01
B8765A7,C0419,2025-02-08,95.28,95.28,2025-02-22
B982C31,C0420,2025-03-29,163.72,163.72,2025-04-06
B1398E8,C0420,2025-02-10,191.47,191.47,2025-03-04
B2D1A11,C0420,2024-09-27,178.65,178.65,2024-10-06
BAA0AD2,C0420,2024-11-28,134.41,85.69,2024-12-22
B75A177,C0420,2024-11-11,76.29,40.87,2024-12-04
BF1E515,C0421,2024-12-29,190.08,190.08,2024-12-30
B4EE8D0,C0421,2024-06-21,35.23,35.23,2024-07-20
B8AC26A,C0421,2025-02-21,108.71,108.71,2025-03-23
BB11B22,C0421,2025-04-24,190.71,190.71,2025-05-23
B532865,C0422,2025-04-01,106.34,106.34,2025-04-22
B1D40C5,C0422,2024-10-17,179.85,179.85,2024-10-29
B7B8408,C0422,2024-06-28,22.5,22.5,2024-07-24
B81D177,C0422,2024-11-10,154.27,154.27,2024-12-02
B01D1E0,C0423,2024-09-08,63.96,63.96,2024-10-08
BD9734F,C0423,2025-04-22,185.68,185.68,2025-05-22
B0A858C,C0423,2024-07-09,115.06,115.06,2024-07-28
BB7699E,C0423,2025-05-02,100.76,100.76,2025-05-31
BCDFB1C,C0423,2025-01-15,178.75,178.75,2025-01-22
B620AF3,C0424,2024-05-11,33.52,33.52,2024-05-27
BF99B95,C0424,2024-08-23,83.59,60.43,2024-08-28
B2CD475,C0424,2024-07-09,87.19,79.46,2024-07-16
BFF0774,C0424,2025-01-29,169.71,169.71,2025-02-25
B2F30B7,C0425,2025-05-08,72.21,72.21,2025-05-16
BBC17BB,C0425,2024-09-24,58.35,58.35,2024-10-12
B317AB6,C0425,2024-12-06,90.85,90.85,2025-01-04
BA408C0,C0426,2024-08-24,188.37,188.37,2024-09-20
B25496E,C0426,2025-04-14,107.89,107.89,2025-05-03
B222588,C0426,2024-09-27,102.86,102.86,2024-09-30
B150374,C0427,2024-07-05,82.95,82.95,2024-07-17
BA55E76,C0427,2024-06-15,83.82,60.47,2024-06-17
B05FF73,C0427,2025-01-25,115.24,115.24,2025-02-07
BA93ED7,C0428,2024-09-01,184.36,156.01,2024-09-09
BFEA379,C0428,2024-12-22,60.7,60.7,2024-12-31
BD792E1,C0428,2024-11-10,85.61,85.61,2024-11-27
B4F2C87,C0429,2024-10-11,39.57,39.57,2024-11-06
B8421B6,C0429,2024-11-16,99.08,82.85,2024-11-16
B5B13A6,C0429,2025-01-14,84.66,84.66,2025-01-20
B0A5743,C0429,2024-06-30,39.92,39.92,2024-07-04
B0EFBE4,C0429,2025-04-21,91.02,91.02,2025-05-19
BDE8D54,C0430,2025-03-26,48.86,48.86,2025-04-10
BD00DFC,C0430,2024-10-18,192.75,192.75,2024-10-21
B203C6B,C0430,2024-07-26,95.8,95.8,2024-08-20
BD92DA3,C0431,2025-01-24,78.48,78.48,2025-02-21
BB3947D,C0431,2024-07-06,91.98,91.98,2024-07-29
B123756,C0431,2025-03-20,171.75,171.75,2025-03-23
BC8E69B,C0431,2024-10-10,192.38,192.38,2024-10-14
B5E199F,C0432,2025-04-10,81.94,66.21,2025-04-11
B59C84B,C0432,2024-06-10,142.1,142.1,2024-06-29
BA3745A,C0432,2025-01-05,152.74,152.74,2025-01-14
BD75F2A,C0432,2024-12-17,70.8,49.07,2025-01-05
B9702A0,C0433,2024-11-10,151.26,151.26,2024-11-18
B3FF3B7,C0433,2024-05-13,158.01,158.01,2024-06-04
BC66E82,C0433,2024-06-11,64.52,64.52,2024-06-17
B3D4C03,C0433,2025-02-05,105.3,105.3,2025-02-08
B5F4B50,C0434,2025-05-07,53.96,53.96,2025-05-27
B75AF71,C0434,2024-08-07,134.21,134.21,2024-08-11
B24B3A5,C0434,2024-09-12,92.23,92.23,2024-09-18
BCECA6A,C0434,2025-03-22,187.24,187.24,2025-04-10
B5502CB,C0435,2024-08-21,36.37,24.85,2024-08-30
B093014,C0435,2025-04-08,146.03,146.03,2025-04-15
BEA91A9,C0435,2024-06-10,80.51,80.51,2024-06-26
B130EAD,C0435,2025-03-15,96.87,53.23,2025-03-26
B6C1556,C0436,2025-05-03,189.74,189.74,2025-05-10
B8587EA,C0436,2025-02-09,77.57,40.21,2025-02-10
BBE8216,C0436,2024-10-25,138.88,138.88,2024-11-03
BADA3BA,C0436,2025-04-14,104.97,104.97,2025-04-17
B511EF2,C0436,2025-02-22,97.56,97.56,2025-03-09
B25FB23,C0437,2024-07-01,80.17,64.22,2024-07-22
B90CA91,C0437,2024-11-06,119.32,119.32,2024-11-16
B9ECA5A,C0437,2025-03-19,84.9,84.9,2025-04-11
B824CE5,C0437,2024-07-20,160.19,160.19,2024-07-31
B22F628,C0437,2024-06-21,62.89,62.89,2024-07-09
BAD385E,C0438,2024-06-18,35.7,27.96,2024-07-07
B83B8D9,C0438,2024-08-18,41.66,41.66,2024-09-16
B41323A,C0438,2025-02-26,179.13,179.13,2025-03-04
B8A3B06,C0438,2024-12-09,146.84,146.84,2024-12-11
B52B0BF,C0438,2024-12-07,189.53,189.53,2024-12-16
BC9C3A5,C0438,2024-05-17,150.56,150.56,2024-05-23
B900F0C,C0439,2025-03-09,27.89,27.89,2025-03-26
BF7EC40,C0439,2024-08-04,148.09,148.09,2024-08-28
BCA1BDF,C0439,2024-08-17,173.62,173.62,2024-08-28
BA50D0B,C0439,2025-04-30,181.08,181.08,2025-05-22
B552C99,C0440,2024-05-24,183.95,126.66,2024-06-22
B612A53,C0440,2024-06-04,191.44,191.44,2024-06-09
B582FA6,C0440,2024-12-08,127.85,127.85,2024-12-12
B56C50D,C0441,2024-09-16,28.18,28.18,2024-10-11
BD0AF37,C0441,2025-03-28,195.05,195.05,2025-04-23
BD3B44F,C0441,2024-09-30,91.55,91.55,2024-10-27
B9187D6,C0441,2025-02-27,112.43,78.36,2025-03-15
B2C4F37,C0441,2024-07-13,89.15,89.15,2024-07-25
B3ABD16,C0442,2024-12-17,57.25,43.36,2025-01-04
BCF904E,C0442,2024-11-11,145.41,145.41,2024-12-06
B7F1F07,C0442,2024-12-22,112.3,112.3,2025-01-14
B81D6FF,C0442,2024-09-25,114.51,114.51,2024-10-02
B16B77D,C0442,2024-09-02,73.35,73.35,2024-09-05
BE7DBBF,C0443,2024-09-17,60.31,60.31,2024-09-26
B253003,C0443,2024-09-29,27.04,24.27,2024-10-28
B80170F,C0443,2025-01-25,43.93,43.93,2025-01-26
B4AB32D,C0443,2025-01-25,135.63,135.63,2025-02-20
B72E4D0,C0444,2024-05-28,116.23,76.29,2024-06-16
B8CAF87,C0444,2025-03-21,195.0,195.0,2025-04-20
BD473FB,C0444,2025-04-28,146.98,146.98,2025-05-21
B4A7E04,C0444,2025-01-08,44.05,44.05,2025-01-17
BCF9D63,C0445,2024-11-06,197.35,197.35,2024-11-06
B64C451,C0445,2025-02-02,168.31,168.31,2025-03-04
B6FD3C5,C0445,2024-09-21,70.34,70.34,2024-09-21
B8D2D3B,C0445,2024-12-05,116.73,116.73,2024-12-29
BDFC114,C0445,2025-05-01,189.02,189.02,2025-05-24
BABDBD9,C0446,2024-11-30,190.22,190.22,2024-12-20
B74615A,C0446,2024-08-12,134.17,134.17,2024-09-07
B62EC62,C0446,2025-04-08,99.59,99.59,2025-04-14
B0EE514,C0446,2024-10-27,124.7,124.7,2024-11-20
B2B3E75,C0446,2025-03-12,91.18,91.18,2025-04-04
BFC958D,C0446,2024-10-06,150.73,150.73,2024-11-03
BE5D7C9,C0447,2024-07-30,36.86,36.86,2024-08-04
B77D28A,C0447,2024-05-12,166.81,166.81,2024-05-30
B7E2FFB,C0447,2024-12-12,108.29,108.29,2025-01-01
B16E80D,C0447,2025-04-21,70.77,70.77,2025-05-19
B8FEFBB,C0447,2024-09-09,51.99,51.99,2024-09-28
B885407,C0447,2025-01-13,53.81,37.23,2025-01-27
BAADFFE,C0448,2025-04-05,38.04,38.04,2025-04-28
B35704B,C0448,2025-01-25,155.08,84.5,2025-02-06
BE37AE0,C0448,2024-06-15,23.73,23.73,2024-07-09
B9C9145,C0448,2024-05-24,169.49,169.49,2024-05-28
BAB6704,C0448,2025-01-13,64.7,36.5,2025-02-02
BB3AF8B,C0448,2024-11-07,127.93,127.93,2024-11-07
BF08870,C0449,2025-04-28,117.63,117.63,2025-05-25
BFFF146,C0449,2024-12-26,147.34,147.34,2025-01-10
BCD2B53,C0449,2024-11-25,156.74,156.74,2024-12-21
B098CAD,C0450,2024-05-09,75.33,75.33,2024-05-16
BB76E82,C0450,2024-08-15,30.06,30.06,2024-09-04
BA5DEE3,C0450,2025-04-14,117.85,61.29,2025-05-01
BF3A838,C0450,2024-07-21,73.41,73.41,2024-08-16
B467B7F,C0451,2024-06-25,45.53,45.53,2024-06-25
B40535F,C0451,2024-08-23,60.8,60.8,2024-09-03
B6F07FD,C0451,2024-09-16,137.97,137.97,2024-10-14
B142F2C,C0451,2025-04-07,143.2,143.2,2025-04-29
B844B20,C0451,2024-09-04,168.1,96.88,2024-09-07
BA6930D,C0451,2024-12-23,60.41,60.41,2025-01-01
B190CDC,C0452,2024-09-04,33.73,33.73,2024-09-15
BED3C28,C0452,2024-09-28,186.2,186.2,2024-10-26
B2CB138,C0452,2025-02-04,27.8,27.8,2025-02-17
B12D9CB,C0452,2025-04-13,115.49,115.49,2025-05-04
B5698F6,C0452,2025-04-24,96.54,96.54,2025-05-15
B116DE2,C0453,2024-10-01,132.46,132.46,2024-10-29
B996D4B,C0453,2024-05-23,38.71,38.71,2024-06-13
BE02595,C0453,2024-06-12,86.44,86.44,2024-07-11
B1A843C,C0453,2024-11-04,148.04,74.17,2024-12-03
B8C55CC,C0453,2024-06-06,196.05,196.05,2024-06-10
B710A27,C0454,2024-07-03,46.6,46.6,2024-07-28
B829ABA,C0454,2024-09-30,161.4,161.4,2024-10-02
BBBE21C,C0454,2024-11-04,40.37,40.37,2024-11-27
B18FAE3,C0454,2025-02-27,70.13,66.46,2025-03-04
B0C3791,C0454,2025-01-01,158.16,158.16,2025-01-16
B4A15E0,C0455,2024-08-13,106.63,106.63,2024-09-01
B2246E9,C0455,2024-12-01,162.83,162.83,2024-12-26
B0D9258,C0455,2025-03-12,189.93,189.93,2025-03-24
B67E5DC,C0455,2024-12-12,95.36,95.36,2024-12-29
BC98D0E,C0455,2025-01-09,108.67,108.67,2025-01-16
B2C1C06,C0455,2024-09-14,89.23,89.23,2024-09-27
BC2D722,C0456,2024-12-31,146.56,146.56,2024-12-31
B9EEB69,C0456,2024-11-06,56.59,56.59,2024-11-17
BEA3346,C0456,2024-06-18,120.51,120.51,2024-07-17
B8BFC2D,C0456,2025-02-04,39.83,39.83,2025-02-15
B4384F3,C0457,2024-07-11,73.05,64.58,2024-08-09
B02C4B8,C0457,2024-05-26,184.33,184.33,2024-06-21
B199E42,C0457,2024-08-01,60.43,60.43,2024-08-04
B6EC559,C0457,2025-02-16,193.17,193.17,2025-02-28
B41D159,C0458,2024-10-31,145.3,145.3,2024-11-01
B88D686,C0458,2024-10-21,146.25,146.25,2024-10-23
B824237,C0458,2024-07-21,105.83,105.83,2024-07-26
BEF1E9A,C0459,2024-10-12,46.44,28.34,2024-10-12
BF65114,C0459,2024-11-03,122.45,122.45,2024-11-07
B714DBF,C0459,2025-01-26,157.78,157.78,2025-01-30
B57CE9B,C0460,2024-05-22,104.63,104.63,2024-06-05
B9277DB,C0460,2024-08-11,160.65,160.65,2024-08-20
B9B65EE,C0460,2025-01-27,40.03,31.59,2025-02-15
B749A0F,C0460,2024-10-29,155.2,155.2,2024-10-29
BC83B64,C0460,2024-12-30,91.35,91.35,2025-01-29
BD9A08B,C0461,2025-04-09,119.75,119.75,2025-05-08
BEFA371,C0461,2024-10-21,122.97,122.97,2024-10-28
B89C58C,C0461,2024-07-28,96.26,96.26,2024-07-30
B8B817D,C0461,2024-08-17,113.87,113.87,2024-08-21
B50DFA2,C0461,2024-10-26,153.76,153.76,2024-10-27
B0DCD2B,C0461,2024-07-21,59.4,59.4,2024-08-13
BB2B08F,C0462,2024-11-13,166.98,166.98,2024-11-23
BA9BF9C,C0462,2025-01-18,137.49,137.49,2025-01-30
BE0D7E9,C0462,2024-11-06,49.67,49.67,2024-11-26
B683F7F,C0463,2024-08-25,55.05,29.45,2024-09-13
B9B9755,C0463,2024-07-17,160.18,160.18,2024-07-24
B1AD1C6,C0463,2024-12-22,70.8,70.8,2024-12-24
B0D2D4B,C0463,2024-09-23,58.14,52.87,2024-09-29
B8E132F,C0463,2024-05-13,119.3,119.3,2024-05-14
BEF2546,C0463,2024-10-16,63.26,47.86,2024-10-17
B4724CE,C0464,2024-10-25,28.22,28.22,2024-11-24
B4C7CDC,C0464,2025-02-24,75.55,75.55,2025-03-20
BBECCC3,C0464,2025-03-31,70.83,70.83,2025-04-06
BC264E2,C0464,2024-12-03,76.61,76.61,2024-12-14
B95B7C9,C0464,2025-01-27,195.29,195.29,2025-01-30
B876CEB,C0464,2024-05-17,79.64,79.64,2024-06-02
B49E70E,C0465,2024-10-21,110.39,110.39,2024-10-21
B18E9F0,C0465,2024-10-13,125.69,125.69,2024-10-31
B0A796B,C0465,2024-10-02,176.39,100.99,2024-10-23
BF85397,C0466,2025-01-02,34.18,34.18,2025-02-01
BC2CD8E,C0466,2024-11-26,149.32,149.32,2024-12-21
BB83C02,C0466,2024-12-09,142.66,117.46,2025-01-08
BEE1A8D,C0466,2024-06-19,110.29,110.29,2024-07-08
B048AB2,C0466,2025-03-28,137.25,137.25,2025-04-07
BB41326,C0466,2024-12-21,100.55,63.43,2025-01-09
BCDE0ED,C0467,2024-12-07,27.2,27.2,2024-12-28
B5C06EA,C0467,2024-05-18,89.77,89.77,2024-06-06
BA9EA90,C0467,2024-12-05,129.24,129.24,2024-12-23
BF48E18,C0467,2024-12-06,133.0,133.0,2024-12-31
BEC46BB,C0467,2024-09-04,22.69,22.69,2024-09-13
BB6CF36,C0467,2024-09-11,118.48,118.48,2024-10-06
B597A93,C0468,2024-06-20,109.8,109.8,2024-06-25
BD0B22C,C0468,2024-09-25,188.13,188.13,2024-10-03
BB6E7EE,C0468,2024-09-22,123.77,123.77,2024-09-24
B14527D,C0469,2024-07-31,147.92,147.92,2024-08-15
BDAA2E9,C0469,2024-10-29,196.13,196.13,2024-11-12
B00D9BC,C0469,2025-01-30,137.05,76.17,2025-02-17
BD4BABA,C0469,2024-08-20,107.89,107.89,2024-08-29
B3D1D73,C0470,2024-05-12,93.63,93.63,2024-06-02
B457DDF,C0470,2024-05-22,43.22,43.22,2024-06-18
BBC310C,C0470,2025-04-08,132.43,132.43,2025-04-10
B7E5825,C0470,2025-01-09,142.8,142.8,2025-01-17
B866191,C0470,2024-10-29,177.93,177.93,2024-10-30
B0EC4E5,C0470,2024-10-10,131.71,131.71,2024-11-02
B66F5BA,C0471,2025-01-20,145.95,145.95,2025-01-24
BA43EEA,C0471,2025-01-14,173.55,173.55,2025-01-19
B08C2EC,C0471,2024-09-26,122.62,122.62,2024-10-03
BB5F878,C0471,2024-12-12,89.88,89.88,2024-12-14
B26B2AF,C0472,2025-04-01,103.86,103.86,2025-04-29
BFB8438,C0472,2024-07-30,167.29,97.22,2024-08-02
BEF51AE,C0472,2024-08-27,185.14,185.14,2024-09-20
B342E26,C0472,2024-06-23,97.96,97.96,2024-06-25
B10BF15,C0472,2024-07-27,77.11,77.11,2024-08-11
B5D8A5C,C0473,2025-01-15,146.41,146.41,2025-01-23
BE56DE3,C0473,2024-10-15,101.82,101.82,2024-11-14
BFC8E59,C0473,2025-01-28,104.59,104.59,2025-02-07
BFD164D,C0473,2025-01-19,122.28,122.28,2025-02-12
BDEA067,C0474,2024-07-31,31.23,31.23,2024-08-25
B968D77,C0474,2025-03-29,97.42,97.42,2025-03-30
BE90095,C0474,2024-08-17,58.07,48.86,2024-08-30
B81CF9A,C0474,2025-01-24,68.57,68.57,2025-01-26
B6359F5,C0474,2025-01-23,45.51,45.51,2025-01-25
B49E3E7,C0474,2024-12-20,73.7,73.7,2025-01-16
B8274E3,C0475,2025-03-07,114.46,114.46,2025-03-15
B120DCE,C0475,2025-02-18,53.13,47.96,2025-03-03
B62F400,C0475,2024-06-22,81.56,81.56,2024-06-27
BB6FCE2,C0475,2024-07-04,55.75,55.75,2024-07-19
BDC2250,C0475,2024-05-26,105.59,105.59,2024-05-31
BD0D491,C0475,2024-12-13,193.81,193.81,2025-01-11
BD1C8A2,C0476,2024-12-10,168.14,168.14,2025-01-07
BB7A4AD,C0476,2025-05-06,127.48,102.06,2025-05-25
B869368,C0476,2024-11-08,46.03,46.03,2024-12-04
BDB5157,C0476,2024-10-16,189.01,189.01,2024-11-08
BE6FEF3,C0476,2024-12-29,151.96,137.28,2025-01-27
B62AA1C,C0476,2025-01-22,46.55,46.55,2025-01-25
B24F3ED,C0477,2024-08-23,67.3,67.3,2024-09-06
B8241B7,C0477,2025-03-28,189.8,189.8,2025-04-17
BA0AA9B,C0477,2024-06-11,100.88,100.88,2024-06-14
B062E15,C0477,2024-11-26,26.57,26.57,2024-12-02
B20AB31,C0477,2025-05-05,95.63,95.63,2025-05-10
B3B1EA0,C0477,2025-03-28,128.17,128.17,2025-04-03
BF4E722,C0478,2025-01-08,194.91,194.91,2025-01-08
BAFD92F,C0478,2024-07-16,86.65,86.65,2024-07-25
BAD50BE,C0478,2024-09-09,181.4,181.4,2024-10-06
B19FD82,C0478,2025-01-20,42.45,42.45,2025-02-03
BD5D80D,C0479,2024-08-29,93.87,93.87,2024-09-15
B0DE5F4,C0479,2024-06-21,96.65,96.65,2024-07-01
B241975,C0479,2024-09-20,40.41,40.41,2024-10-03
B9E60FA,C0479,2024-06-13,87.16,87.16,2024-06-18
BF76EE7,C0479,2024-09-22,117.7,117.7,2024-10-19
B99CF9E,C0479,2025-05-02,138.73,138.73,2025-05-22
B5A6CEC,C0480,2024-10-10,146.38,146.38,2024-11-07
BADD136,C0480,2024-11-25,174.26,174.26,2024-12-20
BABAA87,C0480,2024-06-04,170.7,86.61,2024-07-03
B32EEDB,C0480,2025-01-01,94.03,94.03,2025-01-25
B3551B4,C0480,2025-02-08,132.29,132.29,2025-02-28
B09836D,C0481,2024-06-19,110.61,110.61,2024-07-10
B7D8B36,C0481,2024-08-28,72.18,72.18,2024-09-04
B067C06,C0481,2024-07-18,159.84,159.84,2024-07-21
B1E0158,C0481,2025-03-29,55.2,55.2,2025-04-01
B16EBC0,C0481,2024-09-03,83.11,83.11,2024-09-17
B833D2A,C0481,2024-08-05,94.33,94.33,2024-08-27
BFE60A3,C0482,2025-05-07,21.37,21.37,2025-05-14
BB50E1D,C0482,2024-12-03,111.36,111.36,2024-12-24
B22C5F6,C0482,2025-03-06,67.61,67.61,2025-03-31
B374190,C0482,2025-01-27,183.68,183.68,2025-01-27
B4132F9,C0482,2025-03-27,182.03,182.03,2025-03-27
BC2B19D,C0482,2025-03-25,24.72,24.72,2025-04-20
BBB57A1,C0483,2024-08-29,80.32,80.32,2024-09-11
BA7F586,C0483,2025-04-30,63.53,63.53,2025-05-06
B9CE1ED,C0483,2024-09-07,130.93,130.93,2024-09-08
B74A712,C0483,2024-11-25,164.24,164.24,2024-11-29
B76DF12,C0483,2024-10-01,189.09,189.09,2024-10-24
BBB4ADD,C0484,2024-12-01,92.56,92.56,2024-12-06
B43B89D,C0484,2025-02-26,98.73,84.96,2025-03-14
B3D8030,C0484,2025-03-01,41.31,41.31,2025-03-13
B8F778C,C0484,2025-03-09,171.75,171.75,2025-03-17
B16B3DC,C0485,2024-11-30,190.77,190.77,2024-12-02
B65C82D,C0485,2024-10-20,24.62,20.84,2024-10-24
B78DA63,C0485,2024-12-08,25.01,25.01,2025-01-06
B275A2B,C0485,2024-10-11,195.03,195.03,2024-10-11
B631D78,C0486,2024-07-26,197.01,197.01,2024-08-19
BE9AA8B,C0486,2024-08-01,84.46,84.46,2024-08-29
B078F71,C0486,2024-06-01,59.92,59.92,2024-06-27
B834937,C0486,2024-08-04,64.15,64.15,2024-08-29
BED87D5,C0487,2024-10-30,158.67,158.67,2024-11-07
B1204B0,C0487,2025-01-07,34.93,17.83,2025-01-25
B6007AF,C0487,2024-07-15,176.05,161.48,2024-07-18
B0B7F73,C0487,2024-07-09,39.27,39.27,2024-08-06
B32AFFC,C0487,2024-06-06,52.51,46.21,2024-07-05
B54C8BD,C0487,2024-12-03,170.9,170.9,2024-12-18
B4ABE84,C0488,2024-06-26,94.47,94.47,2024-07-16
B31E4B1,C0488,2024-05-12,33.74,33.74,2024-05-24
B745B9A,C0488,2024-08-11,180.15,180.15,2024-08-25
B1E3BAC,C0489,2024-07-08,52.37,30.4,2024-07-26
B642BEE,C0489,2024-07-17,133.62,133.62,2024-07-20
B21E753,C0489,2025-02-27,195.66,195.66,2025-03-14
B684498,C0489,2024-07-25,199.08,199.08,2024-07-25
BEC797F,C0490,2025-01-25,113.91,113.91,2025-01-28
B942199,C0490,2025-01-08,54.71,27.92,2025-01-24
B9443BC,C0490,2025-03-29,156.97,156.97,2025-04-09
B9600CB,C0490,2025-01-19,40.66,40.66,2025-01-29
BFDB216,C0491,2024-11-15,59.56,59.56,2024-12-15
B6E50B9,C0491,2024-06-04,42.78,42.78,2024-06-10
B3E78A8,C0491,2025-04-17,191.58,191.58,2025-05-04
B93BFA8,C0491,2024-09-03,137.35,137.35,2024-09-28
B16336B,C0492,2024-07-05,98.49,98.49,2024-08-03
B9EE3D6,C0492,2025-04-04,54.75,54.75,2025-04-25
B9E38E5,C0492,2024-12-05,172.29,172.29,2025-01-04
B61E632,C0492,2024-10-27,90.71,90.71,2024-11-20
B62460A,C0492,2025-03-07,125.76,125.76,2025-03-13
BC06822,C0492,2024-10-28,191.68,191.68,2024-11-25
BD84A2E,C0493,2025-04-29,96.27,96.27,2025-05-25
BA79084,C0493,2024-08-29,77.37,52.02,2024-09-04
B13DC59,C0493,2025-03-05,122.09,122.09,2025-03-25
BE26745,C0493,2024-11-25,167.48,167.48,2024-12-23
B6252F1,C0493,2025-03-29,26.08,26.08,2025-04-16
B521BD3,C0493,2024-11-27,93.77,93.77,2024-12-25
BBE0805,C0494,2025-03-31,91.7,79.24,2025-04-13
B383E2D,C0494,2024-06-04,162.36,162.36,2024-06-06
B72CFBB,C0494,2024-10-03,58.73,58.73,2024-10-07
B9B6C19,C0494,2024-07-29,160.31,103.14,2024-07-29
BD03BE3,C0494,2024-05-29,149.02,149.02,2024-06-16
B11BEFC,C0495,2024-12-22,181.77,181.77,2025-01-03
B8FB68E,C0495,2024-05-11,71.05,71.05,2024-05-17
B2B1573,C0495,2024-07-04,38.53,38.53,2024-07-23
B97EEEE,C0495,2025-01-22,190.33,190.33,2025-02-12
B330EF2,C0495,2024-11-04,33.47,33.47,2024-11-17
B8E991A,C0496,2025-01-22,77.2,77.2,2025-01-28
B901197,C0496,2024-08-02,28.94,28.94,2024-08-03
B6E7846,C0496,2024-12-17,198.25,198.25,2024-12-20
B463568,C0496,2024-12-18,101.5,101.5,2025-01-05
BA9FAD0,C0496,2025-04-16,88.91,88.91,2025-04-25
BFEB95D,C0496,2024-09-15,23.21,23.21,2024-10-03
B7E3E32,C0497,2024-09-30,184.1,184.1,2024-10-26
B214D4A,C0497,2025-02-23,194.03,143.59,2025-03-11
BD13825,C0497,2024-11-21,27.04,27.04,2024-11-23
B699FFA,C0498,2025-02-17,37.12,37.12,2025-03-12
B35F317,C0498,2024-09-24,74.18,74.18,2024-10-05
BC369EC,C0498,2024-08-21,92.06,92.06,2024-08-31
B4D8065,C0498,2025-05-02,108.89,69.07,2025-05-16
B8F1CA0,C0498,2024-06-09,108.8,108.8,2024-07-08
B5FB7C5,C0498,2024-06-29,41.85,41.85,2024-07-18
B19A8BA,C0499,2025-01-20,25.27,12.75,2025-01-23
B9425E6,C0499,2024-06-05,198.84,198.84,2024-06-28
B89EE1C,C0499,2024-05-26,98.42,98.42,2024-06-01
BF5ACBF,C0500,2024-06-15,166.91,166.91,2024-06-15
BB479AE,C0500,2024-10-23,188.14,188.14,2024-10-31
BF61C62,C0500,2025-01-18,179.0,93.37,2025-01-27
B937893,C0500,2024-06-18,33.51,33.51,2024-07-07
B4BD653,C0500,2024-10-16,162.49,162.49,2024-11-07
B71CEEF,C0501,2024-11-24,186.47,186.47,2024-11-27
B0D602F,C0501,2025-01-15,42.73,42.73,2025-02-08
BF042ED,C0501,2024-11-19,125.14,125.14,2024-12-17
B8051CA,C0501,2025-02-16,94.39,94.39,2025-02-19
B4179AD,C0502,2024-10-07,124.02,124.02,2024-10-15
BA425D4,C0502,2025-04-04,77.94,77.94,2025-04-11
B873FC5,C0502,2025-02-05,36.52,36.52,2025-02-27
BA39575,C0502,2024-08-16,34.9,34.9,2024-09-12
