usage_id,customer_id,call_minutes,data_usage_gb,sms_count,usage_date
U0F9F7B,C0496,111.31,49.28,206,2025-04-19
U824A8F,C0497,345.36,23.57,102,2025-01-07
UFA46F6,C0497,48.3,27.52,224,2025-04-29
U3772AC,C0497,252.68,53.21,104,2024-08-17
U394AB8,C0497,343.36,79.86,73,2024-10-13
UD5A3B4,C0497,235.86,46.08,21,2024-12-28
U77797D,C0498,278.52,48.98,96,2025-03-02
U1EEB53,C0498,494.44,69.48,153,2024-06-06
U2F7EF0,C0498,109.87,72.18,96,2024-07-25
U3755D4,C0498,58.91,45.61,170,2024-06-13
U8F0FD9,C0498,91.86,8.56,176,2024-12-20
U6F5784,C0499,32.23,11.55,2,2024-06-12
UA5359E,C0499,380.73,71.68,55,2025-01-12
UC2D32D,C0499,280.26,54.73,24,2024-06-13
U254BFA,C0499,330.11,69.89,299,2024-09-16
U0631A6,C0499,66.56,10.37,154,2024-05-31
U73CE3E,C0499,375.13,23.7,183,2025-04-14
UC7046C,C0500,283.59,1.63,40,2024-07-20
UAA6C29,C0500,354.98,54.12,245,2024-09-15
U3B5536,C0500,318.33,57.36,205,2024-07-03
U568694,C0501,393.96,20.75,93,2024-06-21
UE1ED61,C0501,94.16,33.25,231,2024-12-31
UD150E4,C0501,76.47,55.52,112,2024-06-05
U24B638,C0501,352.69,59.31,91,2024-08-29
UF9AA01,C0502,176.88,48.18,203,2024-11-14
U651086,C0502,16.42,23.49,129,2025-03-14
U06DF82,C0502,22.82,76.37,232,2025-04-09
UBDF17A,C0502,148.76,50.51,70,2024-08-29
UD8B099,C0502,190.03,19.36,292,2024-07-18
U42A814,C0503,268.68,27.32,95,2025-03-06
UF69B39,C0503,231.58,65.14,221,2025-03-28
U3FEEC1,C0503,256.53,14.57,291,2025-02-21
UEA6EC6,C0503,57.97,51.98,52,2025-02-09
UB8BA42,C0503,91.08,24.88,196,2025-01-14
UB188D2,C0503,201.0,74.89,81,2024-06-23
U681B58,C0504,306.67,39.31,82,2024-08-14
U4D5BF3,C0504,13.93,61.07,239,2024-11-03
UD95AEB,C0504,297.59,1.72,222,2025-03-10
UA3264A,C0505,185.39,73.15,162,2024-07-31
U663649,C0505,315.15,6.45,174,2024-06-09
U7A9C38,C0505,328.2,19.24,225,2025-01-02
U6B15B4,C0505,36.89,53.82,179,2025-01-10
UDF4F44,C0506,127.23,48.09,0,2025-02-13
UA2D8CC,C0506,270.38,4.59,120,2024-10-16
U813B7D,C0506,239.18,38.55,176,2025-01-03
U9AE3E4,C0506,279.67,14.82,188,2024-08-20
UAAD33A,C0507,238.92,39.64,18,2024-09-12
UF3D260,C0507,345.48,26.2,122,2024-11-01
UC3BC20,C0507,121.31,1.09,95,2024-05-22
UC4CF63,C0507,174.97,30.93,212,2025-01-28
U3C7CE0,C0508,228.07,20.49,34,2024-09-10
UBD4144,C0508,103.51,72.55,35,2025-01-27
UF5710C,C0508,462.26,28.86,212,2025-03-14
U9DC37E,C0508,256.54,49.01,276,2025-04-14
UDB71CF,C0508,377.78,55.54,80,2024-08-18
U5606F3,C0509,212.0,34.87,44,2025-03-14
U4AFE5D,C0509,190.3,70.72,9,2025-04-30
U72C0A1,C0509,300.57,66.78,15,2025-01-21
U130615,C0509,498.44,51.54,159,2024-11-06
U87663A,C0510,130.91,28.78,195,2024-07-27
UCCCF76,C0510,323.89,16.08,194,2024-10-20
U40FEB8,C0510,221.73,7.49,205,2025-02-26
UFBEA57,C0511,215.17,72.6,100,2024-09-27
U0B2B07,C0511,171.06,59.88,154,2024-07-24
U914E9A,C0511,169.16,15.11,69,2024-05-26
U83EB1B,C0511,114.15,70.57,110,2024-09-19
UB2D979,C0511,417.05,41.17,164,2024-10-03
UD012AC,C0512,413.7,47.85,290,2025-01-30
U2780C3,C0512,113.75,20.82,208,2025-02-08
U4061BF,C0512,184.09,35.33,161,2024-12-26
UB18DFE,C0512,279.39,79.88,113,2024-07-11
U2A8569,C0513,96.38,53.69,254,2025-03-07
U9258A3,C0513,10.06,54.83,150,2024-08-06
UE3EFA8,C0513,13.19,34.94,45,2025-04-13
U3E57FE,C0513,80.4,74.41,39,2024-09-03
U53E376,C0513,168.5,3.75,157,2025-04-06
UC613DF,C0514,490.18,40.49,4,2024-07-15
UED8A11,C0514,442.92,36.48,171,2025-02-25
U1903B0,C0514,17.12,32.29,72,2025-01-27
U41462D,C0514,253.75,2.16,97,2025-02-14
U6413F4,C0514,328.86,45.9,129,2024-10-04
U416B27,C0515,434.17,54.22,64,2025-01-18
U08380F,C0515,196.41,48.61,203,2024-10-12
U2AF21F,C0515,108.49,74.32,152,2024-10-15
U6515AB,C0516,237.58,12.65,37,2024-10-02
UAD5788,C0516,101.87,69.96,133,2025-02-15
U5B9253,C0516,345.26,75.32,103,2024-06-12
UBFA00B,C0516,199.88,33.75,246,2024-12-23
U5B7278,C0517,244.59,24.81,245,2025-03-15
U636DFB,C0517,318.49,74.2,197,2024-09-23
UBBF4AD,C0517,301.97,32.96,99,2024-06-27
U9BF151,C0517,12.34,63.14,119,2024-11-25
U7E1E97,C0517,111.0,11.04,287,2024-05-10
U7CB697,C0517,370.96,75.55,281,2024-07-02
UC4FA4E,C0518,407.77,66.47,0,2025-03-31
U404725,C0518,93.8,76.02,247,2024-08-27
UD7D84D,C0518,69.11,45.55,36,2025-01-19
U0080B0,C0518,155.34,48.43,48,2024-10-15
UE1AB1A,C0519,68.62,58.91,181,2024-06-16
U6B4D56,C0519,217.01,10.29,212,2024-07-12
U88AD84,C0519,372.12,63.8,278,2024-09-17
UC61AAE,C0519,148.75,75.91,76,2025-03-17
U4F41C2,C0519,205.18,65.62,263,2025-02-02
UF66D0D,C0520,421.93,77.67,234,2025-04-14
U2FF956,C0520,287.49,57.0,36,2025-01-14
U181C2A,C0520,160.36,7.23,5,2024-11-21
U43B352,C0520,287.15,30.74,35,2024-09-14
U99E2AC,C0521,311.36,49.84,97,2024-10-03
U1D7605,C0521,87.43,27.32,231,2025-02-03
U82713F,C0521,268.64,4.15,280,2024-10-01
UA64F63,C0521,257.29,63.85,22,2024-06-19
UC42C41,C0521,217.54,1.69,28,2025-01-22
UD279DF,C0522,149.95,60.0,247,2024-09-07
U4ED5F6,C0522,370.99,65.54,36,2025-01-14
U9A2735,C0522,48.39,4.42,240,2024-10-11
UB395B4,C0522,114.16,66.6,71,2024-12-26
UADB32C,C0523,437.9,50.21,185,2025-01-15
U230B91,C0523,322.83,66.68,49,2024-12-25
UFF5400,C0523,350.17,11.57,78,2024-09-05
U527966,C0523,490.96,3.3,78,2024-08-29
U7D0B26,C0524,106.53,63.26,124,2024-08-28
UC4F6FD,C0524,192.13,44.5,113,2024-07-12
UB2D42B,C0524,119.91,43.5,183,2025-02-05
U49A375,C0524,43.13,56.05,123,2024-07-24
UEBEB11,C0525,383.92,37.83,124,2024-09-22
U6D97F1,C0525,275.13,53.08,80,2024-12-21
UF29CBC,C0525,225.11,79.31,199,2025-01-18
U402935,C0525,490.34,75.4,80,2025-03-25
U52CEA4,C0525,130.47,1.11,282,2025-02-25
U0A377D,C0525,360.0,15.0,196,2025-04-08
UE02A6A,C0526,171.23,24.71,133,2024-09-28
U1220C1,C0526,400.16,30.46,235,2024-08-13
U9888DB,C0526,142.67,2.38,206,2024-10-04
U6F70F8,C0526,86.06,2.35,270,2025-04-20
UA3CE43,C0526,41.65,54.24,285,2025-02-03
UB8E87D,C0526,321.62,64.85,63,2024-10-30
UBD0F6A,C0527,79.2,14.27,263,2025-01-19
U6BF8A9,C0527,48.78,17.07,2,2024-12-27
U6F0E16,C0527,263.68,19.39,111,2024-10-12
U654E45,C0527,296.66,79.97,43,2024-09-08
UB81E23,C0527,293.81,44.2,38,2024-08-17
UBDB3CC,C0527,353.37,50.82,210,2024-06-01
U7CC736,C0528,447.48,2.18,172,2025-02-14
U2D752B,C0528,497.9,79.9,143,2025-04-30
U164C15,C0528,290.02,27.51,144,2024-11-29
UA722F8,C0528,148.61,67.83,87,2025-02-14
U9BEE8B,C0529,57.44,67.32,85,2024-09-14
UE8AE04,C0529,289.49,71.0,3,2025-03-12
UD8A064,C0529,79.62,41.85,135,2024-06-12
UE25987,C0529,383.47,9.36,209,2024-09-18
U7C0599,C0529,52.37,30.53,109,2024-09-08
UB46484,C0529,489.69,76.94,91,2025-02-27
U93BFB2,C0530,417.12,41.81,269,2025-04-12
UD2C837,C0530,385.68,78.55,58,2025-03-20
U2A839E,C0530,472.78,52.56,219,2024-09-23
UEA0B3E,C0530,124.0,19.62,53,2024-10-15
U7F4BBD,C0530,105.95,1.61,163,2025-04-04
UB26DA7,C0531,358.84,23.89,19,2025-03-22
U8ECA3A,C0531,129.02,33.17,81,2025-04-28
UF55439,C0531,95.85,68.32,171,2024-09-29
U0ABCF3,C0531,304.48,10.21,167,2024-07-10
U4CA907,C0531,73.03,74.52,273,2025-01-23
U6CC8F9,C0531,113.06,28.32,220,2025-04-01
UE08B18,C0532,164.26,41.6,60,2025-02-26
U13B832,C0532,211.57,63.1,142,2024-05-11
U0457A7,C0532,360.13,33.14,256,2025-01-23
U46CB9D,C0532,144.6,38.57,97,2025-03-17
U2CEA53,C0533,345.47,49.77,51,2025-03-25
U40EBDE,C0533,390.26,71.05,51,2024-05-22
U968F35,C0533,470.55,41.95,174,2024-12-04
U15EB36,C0533,345.72,67.21,282,2024-08-21
U61802C,C0534,267.57,73.3,27,2025-05-08
UB9FF2D,C0534,55.94,31.03,67,2024-10-08
UA3F9E2,C0534,103.75,59.77,127,2024-11-19
U374D34,C0534,446.1,50.89,203,2025-02-19
U48580A,C0534,259.59,41.06,7,2025-04-13
U4DE735,C0535,394.45,76.97,275,2024-11-27
U79B2DF,C0535,65.71,11.68,124,2025-03-12
UE22EE3,C0535,174.93,18.61,41,2025-02-22
UC15BA8,C0536,252.64,30.91,25,2025-03-12
U670097,C0536,80.0,8.06,287,2024-11-26
UED2084,C0536,295.67,37.32,284,2024-12-06
U1C0D44,C0536,282.44,69.73,262,2024-10-19
UB318FC,C0536,388.02,63.33,45,2024-11-15
U3037A0,C0536,277.19,68.37,101,2024-06-16
U37198F,C0537,160.51,53.72,227,2025-02-14
U29B76D,C0537,376.11,28.17,45,2025-01-20
UC6CF35,C0537,16.19,65.54,130,2024-08-06
U8A7CA8,C0537,242.42,79.31,284,2024-12-08
UD7317E,C0538,100.53,41.61,48,2025-04-08
UEDFFB9,C0538,115.63,56.49,152,2024-05-26
U1CC557,C0538,420.91,14.23,47,2024-11-21
U5678C9,C0539,371.6,2.16,151,2025-01-07
UA09BCE,C0539,161.48,45.58,272,2024-05-10
U8B0D0C,C0539,317.12,24.09,167,2024-11-27
U1108A7,C0539,285.68,18.07,296,2024-07-13
UC36073,C0539,466.7,60.18,10,2024-08-03
U04BD1F,C0540,299.46,33.87,115,2024-12-07
UA48E79,C0540,130.9,29.1,31,2025-01-28
U7E8AC4,C0540,136.58,49.67,45,2024-08-12
UA7C247,C0541,107.07,3.98,13,2025-02-11
UBA8A5C,C0541,227.21,31.42,199,2025-01-20
U03ED00,C0541,44.56,0.83,54,2024-08-27
U356755,C0542,345.79,32.45,137,2024-05-22
U3AF6FA,C0542,428.85,25.21,275,2024-11-20
UDED51B,C0542,340.46,11.27,15,2025-02-10
UBD5D85,C0542,466.25,42.02,64,2025-05-09
U0D1E5A,C0542,270.16,61.59,36,2025-02-11
U2C04DE,C0542,260.83,43.0,293,2025-03-12
U1BD6D6,C0543,306.14,18.49,143,2025-01-18
U6B8930,C0543,134.66,20.86,167,2025-05-09
UC058F8,C0543,191.24,11.8,158,2025-04-27
U95F6BA,C0543,254.25,37.17,42,2025-03-13
U55D346,C0543,397.53,62.55,209,2024-11-30
U50C923,C0543,428.19,52.19,206,2025-02-13
U83855C,C0544,22.54,77.77,38,2024-11-11
U8479B1,C0544,210.0,76.05,139,2024-10-10
U840961,C0544,296.26,73.75,56,2025-01-09
U5BB847,C0544,243.76,56.22,99,2025-04-14
U439836,C0545,448.2,2.77,224,2024-06-09
UA2D378,C0545,37.39,64.25,216,2024-07-16
U2D859B,C0545,494.44,42.4,192,2024-09-02
U45932F,C0546,410.7,11.17,279,2024-08-31
UF2DF5E,C0546,398.95,63.04,294,2024-08-11
UB6C475,C0546,115.58,27.99,128,2025-02-23
U4072C4,C0546,366.06,73.85,26,2024-08-12
U4E5AEE,C0547,245.9,62.43,187,2024-05-28
UEB4192,C0547,349.98,7.52,81,2024-07-27
U2E266A,C0547,417.53,25.75,177,2025-02-09
U72B8EC,C0547,198.21,72.59,142,2024-06-10
U3D2E76,C0547,59.41,34.56,202,2025-05-07
UEA674E,C0548,215.6,8.06,234,2024-12-27
U00DB24,C0548,388.8,75.59,42,2024-12-12
UA6463F,C0548,412.87,11.66,253,2025-05-01
U7B59A7,C0548,18.8,42.02,9,2025-05-09
U1355DA,C0548,349.37,50.27,290,2025-03-14
UF47EB2,C0548,103.96,29.69,216,2024-07-22
UF77965,C0549,319.26,64.76,209,2024-10-30
U24CE2A,C0549,99.39,57.85,173,2025-02-21
U5A8ABC,C0549,77.25,37.1,40,2024-10-05
UA64250,C0549,181.23,57.06,121,2024-06-03
U64E600,C0549,101.89,69.8,262,2024-11-06
U1A0CD3,C0549,326.35,43.07,264,2024-08-18
UE3321D,C0550,42.13,34.77,264,2024-07-20
UFAFCE7,C0550,372.81,15.7,5,2024-09-24
U4DDCF2,C0550,411.37,16.73,74,2024-12-02
U58724B,C0550,88.92,48.43,253,2024-06-20
U662344,C0550,274.69,17.74,63,2024-09-26
U33CF23,C0550,348.56,0.77,123,2024-10-31
U115242,C0551,451.5,43.76,111,2024-11-18
U586426,C0551,14.7,1.59,3,2025-03-19
U9D6391,C0551,33.25,39.45,215,2024-12-06
U825B82,C0551,178.9,25.09,290,2024-08-23
U5953E5,C0552,61.96,24.67,173,2024-09-19
U093F87,C0552,222.0,58.99,75,2025-01-08
U6B1B0A,C0552,418.7,36.28,250,2024-09-12
U3013F2,C0553,339.56,65.44,23,2024-07-23
UDFFADB,C0553,309.24,49.04,73,2025-04-17
UB121A6,C0553,344.28,37.15,288,2024-12-06
U27C21C,C0554,142.9,15.84,34,2025-02-17
UBE7367,C0554,391.09,61.13,57,2025-01-30
U6313EF,C0554,263.0,15.84,267,2024-06-20
UF0A970,C0555,441.64,42.69,276,2024-12-25
UA6FDA7,C0555,101.97,11.08,300,2024-12-16
U6FB14E,C0555,455.6,33.47,211,2024-09-01
U609969,C0555,353.23,31.41,227,2024-09-08
UEF5325,C0555,339.17,38.26,34,2025-02-27
UE9508D,C0555,233.15,56.89,162,2025-01-30
UA05C38,C0556,302.89,57.41,292,2024-11-12
U48308F,C0556,356.24,74.7,92,2025-02-16
UCACA0F,C0556,347.58,50.01,183,2025-02-21
U5343C4,C0556,428.76,56.73,236,2024-10-10
U83D6DB,C0557,339.09,21.55,70,2025-03-16
U4E5DCD,C0557,136.33,66.68,227,2024-12-17
U4B7E2E,C0557,378.6,38.05,185,2025-02-09
UE61680,C0558,398.37,64.47,241,2024-06-21
UE2FC58,C0558,175.54,27.37,164,2025-04-07
UE45108,C0558,220.68,21.61,273,2025-05-08
UEB18EB,C0559,276.3,76.22,274,2025-02-17
UF83DC9,C0559,271.1,65.78,197,2024-06-16
U7D8445,C0559,226.53,76.89,188,2025-03-24
U540EFE,C0560,59.7,71.03,57,2024-06-09
U44F41A,C0560,460.87,16.47,236,2024-09-20
U0422EF,C0560,40.5,73.72,41,2024-11-07
U6A5E5B,C0561,439.08,2.25,123,2025-01-03
UFDBF64,C0561,145.48,50.06,275,2025-01-26
U079DF2,C0561,430.65,17.34,89,2024-10-07
U3A8224,C0561,277.46,61.26,38,2025-03-20
U71870B,C0561,468.45,25.2,149,2024-07-07
UB05A05,C0562,96.68,38.24,223,2025-04-29
UCDEE6F,C0562,346.79,16.08,183,2024-08-02
U88B7EA,C0562,421.94,74.2,94,2025-04-30
U2BE156,C0562,115.67,53.22,246,2024-09-16
U1C7562,C0562,458.69,18.99,256,2024-05-29
U4FD350,C0562,333.81,1.42,156,2024-06-08
UF64B8A,C0563,390.52,25.14,256,2024-08-09
U10525D,C0563,148.82,72.28,91,2024-12-01
UF2C91F,C0563,419.2,78.13,21,2024-06-01
UEB8D68,C0563,433.99,47.71,151,2024-08-07
U8E60AC,C0563,479.57,31.27,214,2025-01-06
U7DC78A,C0564,248.72,64.27,96,2024-05-27
U9DB85C,C0564,38.05,72.26,289,2025-01-31
U28C9A0,C0564,466.66,46.05,38,2024-10-14
U892819,C0565,204.43,33.84,238,2025-03-29
U341F43,C0565,19.4,46.15,60,2024-11-25
U92165C,C0565,55.41,3.65,179,2024-10-15
U1774BE,C0565,207.94,77.58,163,2024-07-15
UB46375,C0565,246.39,32.13,35,2024-09-05
U171609,C0566,489.86,58.23,17,2025-01-24
U93F0F5,C0566,79.82,2.55,232,2024-09-28
U263F9B,C0566,381.47,68.93,175,2024-12-21
U05B1DF,C0567,21.42,64.43,131,2025-04-18
UBE4F2C,C0567,155.93,6.36,218,2024-07-15
U0758EA,C0567,427.21,66.75,195,2024-12-05
UF5630A,C0567,343.16,3.78,191,2024-09-02
UBFFBAA,C0567,366.26,71.73,254,2024-10-28
U3F661F,C0568,222.56,64.25,95,2025-04-10
U651C35,C0568,20.65,9.53,163,2024-08-08
UDE9565,C0568,274.93,14.72,287,2025-01-06
UDA07BB,C0568,113.94,56.19,164,2025-02-23
U4F08F1,C0568,105.0,2.82,116,2024-06-20
U3B0842,C0569,357.34,56.34,14,2024-08-07
U1C75DF,C0569,483.65,53.37,94,2025-03-06
U73409E,C0569,12.36,66.76,78,2024-08-25
U00129E,C0569,446.61,22.7,98,2025-02-03
U8A70C5,C0569,417.13,11.69,238,2025-03-20
U317985,C0569,446.67,38.79,187,2025-01-09
UCBDE95,C0570,250.85,49.1,138,2025-04-08
U4E876A,C0570,468.4,31.34,279,2024-09-01
UD8FF0C,C0570,169.34,66.55,141,2024-10-03
U235A98,C0570,67.21,61.11,258,2024-06-03
U2E2D61,C0570,148.63,33.78,287,2024-08-24
U777403,C0570,306.12,77.82,18,2024-05-12
U7ABAD4,C0571,226.24,38.36,146,2024-11-15
U9BAFCA,C0571,224.23,27.89,173,2024-12-02
U33E071,C0571,341.61,35.4,190,2025-03-28
U2FC57C,C0571,203.29,24.29,44,2024-10-15
U4BE773,C0571,390.11,46.75,141,2024-11-10
U2AF782,C0571,77.4,45.64,135,2025-02-22
U33EB2F,C0572,273.7,10.63,286,2025-02-22
U2F348D,C0572,476.81,7.75,177,2025-01-25
U583A6F,C0572,80.75,53.53,251,2025-04-20
U91DC09,C0572,487.93,17.02,55,2024-07-09
U41948D,C0572,52.38,37.62,271,2024-10-03
U0379F0,C0572,202.72,21.14,34,2024-11-11
UC3AC03,C0573,149.48,72.23,248,2024-05-20
U5EFDA9,C0573,226.25,35.87,208,2025-03-08
UD73EF0,C0573,391.0,46.94,39,2025-01-12
U3E977A,C0573,477.47,79.81,98,2025-03-17
UBDF45B,C0573,42.98,43.18,91,2025-03-27
U338BAD,C0574,248.36,45.7,214,2025-03-07
UC1E52F,C0574,484.63,70.05,276,2025-01-14
U47C916,C0574,257.7,41.99,195,2024-11-11
UBDD572,C0574,224.67,57.31,144,2024-09-30
U63B0D4,C0574,367.91,14.39,4,2024-09-16
UC0A608,C0574,171.95,56.38,166,2024-05-30
U6B8B6F,C0575,272.14,24.03,89,2025-01-21
UF9CF2F,C0575,80.68,6.04,107,2025-01-14
UCD8C04,C0575,138.31,32.85,47,2024-06-22
U5C4D54,C0575,270.32,32.67,162,2024-05-18
U8CF507,C0575,388.23,28.02,43,2024-09-29
U9F0DE6,C0575,74.99,23.8,36,2024-09-01
UA8BC1E,C0576,359.02,10.47,256,2024-06-18
U561DE9,C0576,324.4,39.0,24,2025-01-17
U403B96,C0576,270.51,66.55,220,2025-03-20
UC2BB56,C0576,333.86,34.46,55,2024-06-10
U525EFC,C0577,223.98,33.08,27,2025-02-14
UA92B3B,C0577,393.83,8.65,7,2025-05-07
UAD41CE,C0577,401.93,59.17,290,2024-05-13
U9F775E,C0577,126.09,33.48,18,2024-08-29
U46E967,C0577,62.44,71.84,171,2025-04-07
UF778E2,C0578,349.08,13.61,198,2024-12-15
UF82E88,C0578,161.04,59.17,134,2025-01-18
U06A71B,C0578,497.5,76.57,191,2025-02-17
UB7A6F1,C0578,174.08,55.22,184,2024-06-01
U01CB6B,C0578,361.95,45.12,100,2024-07-28
UD0C323,C0579,66.22,43.67,71,2024-12-19
U9B85AB,C0579,12.79,65.39,81,2025-02-02
UE5DBF0,C0579,401.07,37.32,63,2024-08-14
U134C10,C0579,50.45,52.37,256,2024-10-07
U1582DF,C0579,34.59,11.88,142,2025-01-11
UCB7E01,C0580,25.62,61.3,273,2024-05-26
U004FF0,C0580,134.47,77.91,161,2024-09-10
U409FC8,C0580,409.62,26.96,228,2024-11-11
UF98A2F,C0581,130.83,55.09,110,2024-07-20
UADE51F,C0581,83.34,14.85,34,2025-01-26
UA85E6A,C0581,102.24,79.54,33,2025-01-11
UE7A414,C0581,279.4,65.95,123,2024-12-23
U402D55,C0581,213.79,46.62,134,2024-08-24
UC45E26,C0581,315.6,20.29,300,2025-04-24
UA9D4F8,C0582,266.94,31.51,264,2025-04-13
U59B9DF,C0582,408.36,40.03,70,2024-05-13
UB8EC7F,C0582,293.04,62.64,161,2024-05-10
U07C831,C0583,380.9,34.45,242,2024-06-19
U15956F,C0583,62.44,52.0,238,2024-07-01
U32A5C1,C0583,36.13,11.92,153,2025-04-27
U8167C6,C0583,202.26,49.01,141,2025-03-17
U90C140,C0583,180.37,43.57,14,2024-09-16
UEE6E2C,C0584,196.0,74.43,14,2024-08-21
U3F0747,C0584,291.1,37.66,101,2025-04-08
U195AF7,C0584,487.09,65.4,75,2024-08-04
U9FEE99,C0585,152.6,57.78,169,2024-11-20
U1743C4,C0585,256.0,42.79,289,2024-10-06
UF2CE69,C0585,299.22,40.23,137,2024-09-27
UD3079A,C0585,141.28,24.39,124,2024-09-26
UCCD3DE,C0585,50.23,58.37,143,2024-05-10
U306843,C0585,400.38,55.14,21,2025-03-15
U513479,C0586,234.68,47.08,290,2024-11-15
U719EB5,C0586,415.33,47.32,47,2024-09-20
UE57BAD,C0586,345.86,11.89,19,2025-04-18
UDF23E8,C0586,99.02,60.28,174,2024-05-22
U2F5101,C0587,493.98,51.81,259,2025-01-03
UEE6D9D,C0587,183.44,17.21,260,2024-11-07
UC94399,C0587,146.66,26.31,55,2024-10-31
UF74C04,C0588,337.92,13.63,117,2024-08-15
UEFC9F9,C0588,249.39,0.6,275,2024-07-26
UD94C66,C0588,431.21,36.44,243,2025-03-08
UEFF108,C0588,192.18,49.35,23,2024-07-15
UF4E77D,C0588,110.76,13.09,220,2024-10-22
U910176,C0588,23.03,19.73,237,2024-08-28
UF3E0D5,C0589,127.52,34.38,131,2025-01-24
U229485,C0589,441.52,25.11,139,2024-11-02
UF72AEC,C0589,498.3,17.93,31,2025-04-28
U3C19EA,C0589,410.35,79.14,71,2024-12-26
U040AA5,C0589,116.95,18.94,181,2025-01-06
U313D0B,C0590,128.93,57.36,246,2024-08-21
UBEDAAB,C0590,125.7,59.89,280,2025-03-14
U9454DA,C0590,178.0,14.33,216,2024-08-06
U2D0010,C0590,443.87,22.57,174,2024-11-02
U967409,C0590,305.23,49.22,279,2024-09-13
U7FA32D,C0591,77.91,16.88,69,2025-04-14
U9804F3,C0591,343.37,70.4,76,2024-07-27
U47309D,C0591,184.3,78.45,256,2025-02-03
UC177C8,C0591,255.89,41.82,86,2025-01-29
U99E3B4,C0592,20.27,43.7,136,2024-05-14
UEDFF12,C0592,64.42,73.89,168,2025-02-12
U050683,C0592,239.01,53.21,230,2025-04-02
U5668B0,C0592,452.47,36.85,95,2024-05-18
U4F06B9,C0593,134.29,57.17,175,2024-09-30
UC7AD65,C0593,157.22,66.14,240,2024-09-12
U9BF87E,C0593,169.68,48.4,224,2025-03-25
U6303C8,C0593,44.01,18.83,56,2024-10-11
U745342,C0593,193.19,60.5,212,2025-03-04
UBF038C,C0594,113.34,54.07,66,2025-04-06
U0A702B,C0594,156.26,31.28,151,2024-11-04
UD357F1,C0594,165.47,58.15,219,2025-04-18
U4F58AA,C0594,444.16,45.97,143,2025-03-01
UAC24EA,C0594,483.54,42.5,190,2024-06-30
UF23EB4,C0594,261.64,56.85,6,2025-01-31
U11FA35,C0595,104.26,28.02,176,2024-11-12
U1548F3,C0595,256.68,38.36,193,2024-08-14
UF2DAFC,C0595,103.3,15.4,242,2024-10-04
UB2828D,C0596,26.89,15.39,36,2024-07-02
UE777ED,C0596,306.91,31.42,94,2024-08-31
U0D4F33,C0596,64.12,1.03,120,2025-04-10
U2893B4,C0596,279.4,35.39,83,2024-06-14
UCF128B,C0596,465.38,41.55,280,2024-07-19
UCDFD94,C0597,249.42,35.06,212,2024-09-29
UB0AD3B,C0597,467.55,71.32,157,2024-07-28
U3CD899,C0597,288.86,39.74,193,2025-04-09
UA139D8,C0598,293.62,49.83,59,2024-05-18
UEB6859,C0598,285.97,32.67,136,2024-08-24
U4C297D,C0598,118.11,53.14,122,2024-12-30
UBA5148,C0598,179.29,11.91,297,2025-04-22
U7BD2BB,C0598,173.32,2.62,37,2024-10-24
U7D99C7,C0599,432.4,70.67,260,2024-10-24
U93DF98,C0599,241.08,55.07,2,2024-05-29
UF2E622,C0599,29.64,69.83,91,2024-07-04
U6A0628,C0600,494.19,29.04,67,2024-06-15
UA7F635,C0600,377.4,3.88,300,2024-07-20
U450008,C0600,125.17,57.62,196,2025-01-31
U939534,C0600,493.09,4.42,292,2024-11-05
UDFAF7E,C0601,152.82,30.95,228,2025-03-09
U7AFC15,C0601,67.1,68.01,47,2025-03-27
UE709E8,C0601,150.14,69.13,92,2025-02-16
UC84136,C0602,406.34,66.04,289,2025-01-13
U8F5889,C0602,310.79,8.42,62,2024-09-13
U01FB75,C0602,453.23,15.72,22,2024-11-05
U8A09D1,C0602,397.37,33.79,29,2025-01-09
U19723C,C0602,370.75,41.43,257,2025-02-28
UF743C1,C0603,236.4,34.65,19,2024-08-16
U3CAA24,C0603,99.58,75.88,100,2025-02-19
UF4E840,C0603,69.35,2.08,178,2024-07-27
U647E18,C0603,36.07,55.25,174,2025-03-05
U816C36,C0603,17.65,65.87,102,2025-03-31
UBFE591,C0604,373.58,62.88,31,2024-06-18
U25D652,C0604,467.26,55.75,178,2024-05-15
U14F0B8,C0604,85.7,72.66,45,2024-05-27
U6F282F,C0604,333.91,75.53,131,2025-02-01
UBFACB2,C0605,221.32,24.33,274,2024-05-14
U359B84,C0605,213.68,37.61,130,2025-04-02
UA653CE,C0605,211.75,68.62,61,2024-07-11
UDB8FF0,C0605,146.25,57.29,156,2024-12-03
U24B73A,C0605,14.1,0.9,6,2024-11-28
U461FE1,C0606,113.75,75.29,227,2025-04-14
UE42467,C0606,138.92,36.06,138,2024-08-04
U0EDD67,C0606,249.66,8.26,243,2024-09-13
UDD3A63,C0607,258.74,14.67,92,2025-02-19
U3C4F38,C0607,82.16,67.84,277,2024-08-31
U323FB1,C0607,348.0,18.24,218,2024-05-19
U198EEB,C0607,392.39,72.33,72,2025-01-03
UDC14EB,C0608,363.13,21.85,22,2025-03-08
UEEAB93,C0608,66.65,22.44,241,2024-07-12
UCBE23D,C0608,251.97,29.84,275,2024-12-18
U0C4B33,C0608,499.62,79.9,223,2024-10-26
UF94F6E,C0609,30.73,52.29,18,2024-09-16
U4925A0,C0609,19.31,28.44,44,2024-07-22
U56FA7B,C0609,427.7,10.25,195,2025-01-07
U40CAF4,C0610,325.62,21.82,122,2024-11-04
UC8D834,C0610,315.34,50.23,105,2025-01-16
U789D7B,C0610,478.96,40.9,295,2024-10-13
